subject,session,Condition,ACC,RT,stimtype
51,Pre,Control,,0,null
51,Pre,Control,1,685,neu
51,Pre,Control,1,814,inc
51,Pre,Control,,0,null
51,Pre,Control,1,815,con
51,Pre,Control,,0,null
51,Pre,Control,1,1233,inc
51,Pre,Control,1,903,inc
51,Pre,Control,1,596,neu
51,Pre,Control,,0,null
51,Pre,Control,1,636,neu
51,Pre,Control,1,926,inc
51,Pre,Control,1,729,inc
51,Pre,Control,,0,null
51,Pre,Control,1,660,neu
51,Pre,Control,,0,null
51,Pre,Control,1,1002,inc
51,Pre,Control,1,543,con
51,Pre,Control,,0,null
51,Pre,Control,1,1513,inc
51,Pre,Control,1,624,neu
51,Pre,Control,1,561,con
51,Pre,Control,1,600,neu
51,Pre,Control,,0,null
51,Pre,Control,1,809,neu
51,Pre,Control,,0,null
51,Post,Control,1,699,con
51,Post,Control,1,515,neu
51,Post,Control,1,1087,inc
51,Post,Control,1,496,con
51,Post,Control,1,483,neu
51,Post,Control,,0,null
51,Post,Control,1,616,neu
51,Post,Control,1,761,inc
51,Post,Control,1,576,con
51,Post,Control,1,592,neu
51,Post,Control,1,508,con
51,Post,Control,1,502,con
51,Post,Control,1,681,inc
51,Post,Control,,0,null
51,Post,Control,1,760,neu
51,Post,Control,1,573,neu
51,Post,Control,,0,null
51,Post,Control,1,494,con
51,Post,Control,1,687,inc
51,Post,Control,1,626,inc
51,Post,Control,1,530,neu
51,Post,Control,1,583,neu
51,Post,Control,1,636,con
51,Post,Control,1,667,con
51,Post,Control,,0,null
51,Post,Control,1,1154,inc
51,Post,Control,,0,null
51,Post,Control,1,760,con
51,Post,Control,,0,null
51,Post,Control,1,1154,inc
51,Post,Control,1,1040,inc
51,Post,Control,1,536,neu
51,Post,Control,1,762,inc
51,Post,Control,1,645,con
51,Post,Control,1,503,neu
51,Post,Control,,0,null
51,Post,Control,1,608,neu
51,Post,Control,1,546,con
51,Post,Control,1,521,con
51,Post,Control,,0,null
51,Post,Control,1,629,neu
51,Post,Control,1,538,con
51,Post,Control,1,570,neu
51,Post,Control,,0,null
51,Post,Control,1,777,con
51,Post,Control,,0,null
51,Post,Control,1,632,con
51,Post,Control,,0,null
51,Post,Control,1,1069,inc
51,Post,Control,,0,null
51,Post,Control,1,653,con
51,Post,Control,1,538,con
51,Post,Control,1,578,con
51,Post,Control,1,478,con
51,Post,Control,1,675,inc
51,Post,Control,1,522,con
51,Post,Control,1,688,inc
51,Post,Control,1,456,con
51,Post,Control,1,740,inc
51,Post,Control,1,543,con
51,Post,Control,1,515,con
51,Post,Control,1,514,con
51,Post,Control,1,521,neu
51,Post,Control,,0,null
51,Post,Control,1,842,inc
51,Post,Control,1,558,neu
51,Post,Control,,0,null
51,Post,Control,1,832,inc
51,Post,Control,1,651,inc
51,Post,Control,,0,null
51,Post,Control,1,546,con
51,Post,Control,1,553,neu
51,Post,Control,1,531,con
51,Post,Control,,0,null
51,Post,Control,1,1239,inc
51,Post,Control,1,488,neu
51,Post,Control,,0,null
51,Post,Control,1,544,neu
51,Post,Control,,0,null
51,Post,Control,1,1112,inc
51,Post,Control,1,644,inc
51,Post,Control,1,601,inc
51,Post,Control,1,508,neu
51,Post,Control,,0,null
51,Post,Control,1,754,inc
51,Post,Control,1,1099,inc
51,Post,Control,1,749,inc
51,Post,Control,1,590,neu
51,Post,Control,1,576,con
51,Post,Control,1,509,neu
51,Post,Control,,0,null
51,Post,Control,1,538,neu
51,Post,Control,1,472,con
51,Post,Control,,0,null
51,Post,Control,1,762,inc
51,Post,Control,1,542,neu
51,Post,Control,1,937,inc
51,Post,Control,,0,null
51,Post,Control,1,564,neu
51,Post,Control,,0,null
51,Post,Control,1,681,con
51,Post,Control,,0,null
51,Post,Control,1,885,inc
51,Post,Control,1,1234,inc
51,Post,Control,1,539,con
51,Post,Control,1,584,con
51,Post,Control,,0,null
51,Post,Control,1,837,inc
51,Post,Control,1,608,con
51,Post,Control,,0,null
51,Post,Control,1,825,inc
51,Post,Control,,0,null
51,Post,Control,1,565,neu
51,Post,Control,,0,null
51,Post,Control,1,751,neu
51,Post,Control,,0,null
51,Post,Control,1,678,neu
51,Post,Control,,0,null
51,Post,Control,1,631,neu
51,Post,Control,1,888,inc
51,Post,Control,1,598,con
51,Post,Control,1,521,neu
51,Post,Control,1,623,neu
51,Post,Control,1,613,neu
51,Post,Control,,0,null
51,Post,Control,1,570,con
51,Post,Control,1,881,inc
51,Post,Control,1,586,neu
51,Post,Control,1,551,neu
51,Post,Control,1,809,con
51,Post,Control,,0,null
51,Post,Control,1,856,inc
51,Post,Control,1,570,con
51,Post,Control,1,679,inc
51,Post,Control,1,759,con
51,Post,Control,,0,null
51,Post,Control,1,565,neu
51,Post,Control,1,574,inc
51,Post,Control,,0,null
51,Post,Control,1,677,con
51,Post,Control,,0,null
51,Post,Control,1,920,inc
51,Post,Control,1,1042,inc
51,Post,Control,1,541,neu
51,Post,Control,,0,null
51,Post,Control,1,584,neu
51,Post,Control,1,962,inc
51,Post,Control,1,744,inc
51,Post,Control,,0,null
51,Post,Control,1,662,neu
51,Post,Control,,0,null
51,Post,Control,1,723,inc
51,Post,Control,1,623,con
51,Post,Control,,0,null
51,Post,Control,1,691,inc
51,Post,Control,1,632,neu
51,Post,Control,1,691,con
51,Post,Control,1,559,neu
51,Post,Control,,0,null
51,Post,Control,1,604,neu
51,Post,Control,,0,null
52,Pre,Control,1,704,neu
52,Pre,Control,1,1325,inc
52,Pre,Control,1,599,con
52,Pre,Control,1,750,inc
52,Pre,Control,1,945,inc
52,Pre,Control,,0,null
52,Pre,Control,1,599,neu
52,Pre,Control,1,590,con
52,Pre,Control,1,568,con
52,Pre,Control,1,613,neu
52,Pre,Control,1,524,con
52,Pre,Control,1,1059,inc
52,Pre,Control,1,566,neu
52,Pre,Control,,0,null
52,Pre,Control,1,598,con
52,Pre,Control,1,421,neu
52,Pre,Control,,0,null
52,Pre,Control,1,607,neu
52,Pre,Control,1,700,inc
52,Pre,Control,1,519,neu
52,Pre,Control,1,533,con
52,Pre,Control,1,579,con
52,Pre,Control,1,774,inc
52,Pre,Control,1,516,con
52,Pre,Control,,0,null
52,Pre,Control,1,544,neu
52,Pre,Control,,0,null
52,Pre,Control,1,640,neu
52,Pre,Control,,0,null
52,Pre,Control,1,822,inc
52,Pre,Control,1,463,neu
52,Pre,Control,1,745,inc
52,Pre,Control,1,594,con
52,Pre,Control,1,419,neu
52,Pre,Control,1,741,inc
52,Pre,Control,,0,null
52,Pre,Control,1,742,inc
52,Pre,Control,1,797,inc
52,Pre,Control,1,620,inc
52,Pre,Control,,0,null
52,Pre,Control,1,682,inc
52,Pre,Control,1,737,inc
52,Pre,Control,1,550,con
52,Pre,Control,,0,null
52,Pre,Control,1,452,neu
52,Pre,Control,,0,null
52,Pre,Control,1,721,con
52,Pre,Control,,0,null
52,Pre,Control,1,757,inc
52,Pre,Control,,0,null
52,Pre,Control,1,666,neu
52,Pre,Control,1,613,neu
52,Pre,Control,1,563,neu
52,Pre,Control,1,548,neu
52,Pre,Control,1,576,neu
52,Pre,Control,1,808,inc
52,Pre,Control,1,757,inc
52,Pre,Control,1,645,inc
52,Pre,Control,1,822,inc
52,Pre,Control,1,575,neu
52,Pre,Control,1,633,con
52,Pre,Control,1,676,neu
52,Pre,Control,1,581,con
52,Pre,Control,,0,null
52,Pre,Control,1,804,inc
52,Pre,Control,1,448,con
52,Pre,Control,,0,null
52,Pre,Control,1,601,neu
52,Pre,Control,1,605,neu
52,Pre,Control,,0,null
52,Pre,Control,1,736,con
52,Pre,Control,1,683,con
52,Pre,Control,1,732,inc
52,Pre,Control,,0,null
52,Pre,Control,1,727,inc
52,Pre,Control,1,557,con
52,Pre,Control,,0,null
52,Pre,Control,1,694,inc
52,Pre,Control,,0,null
52,Pre,Control,1,563,con
52,Pre,Control,1,581,con
52,Pre,Control,1,629,con
52,Pre,Control,1,616,neu
52,Pre,Control,,0,null
52,Pre,Control,1,775,inc
52,Pre,Control,1,458,neu
52,Pre,Control,1,540,neu
52,Pre,Control,1,629,inc
52,Pre,Control,1,627,neu
52,Pre,Control,1,613,inc
52,Pre,Control,,0,null
52,Pre,Control,1,613,con
52,Pre,Control,1,565,con
52,Pre,Control,,0,null
52,Pre,Control,1,554,neu
52,Pre,Control,1,646,inc
52,Pre,Control,1,487,neu
52,Pre,Control,,0,null
52,Pre,Control,1,665,inc
52,Pre,Control,,0,null
52,Pre,Control,1,448,neu
52,Pre,Control,,0,null
52,Pre,Control,1,825,con
52,Pre,Control,1,1705,inc
52,Pre,Control,1,805,neu
52,Pre,Control,1,572,con
52,Pre,Control,,0,null
52,Pre,Control,1,775,inc
52,Pre,Control,1,634,con
52,Pre,Control,,0,null
52,Pre,Control,1,592,con
52,Pre,Control,,0,null
52,Pre,Control,1,604,neu
52,Pre,Control,,0,null
52,Pre,Control,1,801,inc
52,Pre,Control,,0,null
52,Pre,Control,1,647,con
52,Pre,Control,,0,null
52,Pre,Control,1,776,inc
52,Pre,Control,1,602,con
52,Pre,Control,1,575,neu
52,Pre,Control,1,638,inc
52,Pre,Control,1,594,neu
52,Pre,Control,1,709,inc
52,Pre,Control,,0,null
52,Pre,Control,1,593,con
52,Pre,Control,1,632,con
52,Pre,Control,1,598,con
52,Pre,Control,1,617,neu
52,Pre,Control,1,700,con
52,Pre,Control,,0,null
52,Pre,Control,1,722,inc
52,Pre,Control,1,664,con
52,Pre,Control,1,730,inc
52,Pre,Control,1,611,con
52,Pre,Control,,0,null
52,Pre,Control,1,659,inc
52,Pre,Control,1,583,neu
52,Pre,Control,,0,null
52,Pre,Control,1,635,neu
52,Pre,Control,,0,null
52,Pre,Control,1,980,inc
52,Pre,Control,1,611,neu
52,Pre,Control,1,592,con
52,Pre,Control,,0,null
52,Pre,Control,1,780,con
52,Pre,Control,1,725,neu
52,Pre,Control,1,777,inc
52,Pre,Control,,0,null
52,Pre,Control,1,615,con
52,Pre,Control,,0,null
52,Pre,Control,1,809,con
52,Pre,Control,1,663,con
52,Pre,Control,,0,null
52,Pre,Control,1,518,con
52,Pre,Control,1,610,neu
52,Pre,Control,1,633,neu
52,Pre,Control,1,718,inc
52,Pre,Control,,0,null
52,Pre,Control,1,796,neu
52,Pre,Control,,0,null
52,Post,Control,1,594,neu
52,Post,Control,1,769,inc
52,Post,Control,1,784,con
52,Post,Control,1,816,inc
52,Post,Control,1,785,inc
52,Post,Control,,0,null
52,Post,Control,1,1161,neu
52,Post,Control,1,696,con
52,Post,Control,1,606,con
52,Post,Control,1,612,neu
52,Post,Control,1,625,con
52,Post,Control,1,669,inc
52,Post,Control,1,574,neu
52,Post,Control,,0,null
52,Post,Control,1,626,con
52,Post,Control,1,565,neu
52,Post,Control,,0,null
52,Post,Control,1,606,neu
52,Post,Control,1,730,inc
52,Post,Control,1,596,neu
52,Post,Control,1,626,con
52,Post,Control,1,728,con
52,Post,Control,1,650,inc
52,Post,Control,1,594,con
52,Post,Control,,0,null
52,Post,Control,1,526,neu
52,Post,Control,,0,null
52,Post,Control,1,572,neu
52,Post,Control,,0,null
52,Post,Control,1,956,inc
52,Post,Control,1,526,neu
52,Post,Control,1,713,inc
52,Post,Control,1,634,con
52,Post,Control,1,509,neu
52,Post,Control,1,727,inc
52,Post,Control,,0,null
52,Post,Control,1,680,inc
52,Post,Control,1,743,inc
52,Post,Control,1,648,inc
52,Post,Control,,0,null
52,Post,Control,1,772,inc
52,Post,Control,1,736,inc
52,Post,Control,1,592,con
52,Post,Control,,0,null
52,Post,Control,1,541,neu
52,Post,Control,,0,null
52,Post,Control,1,695,con
52,Post,Control,,0,null
52,Post,Control,1,762,inc
52,Post,Control,,0,null
52,Post,Control,1,661,neu
52,Post,Control,1,486,neu
52,Post,Control,1,447,neu
52,Post,Control,1,551,neu
52,Post,Control,1,700,neu
52,Post,Control,1,793,inc
52,Post,Control,1,683,inc
52,Post,Control,1,626,inc
52,Post,Control,1,603,inc
52,Post,Control,1,596,neu
52,Post,Control,1,583,con
52,Post,Control,1,579,neu
52,Post,Control,1,574,con
52,Post,Control,,0,null
52,Post,Control,1,836,inc
52,Post,Control,1,569,con
52,Post,Control,,0,null
52,Post,Control,1,601,neu
52,Post,Control,1,673,neu
52,Post,Control,,0,null
52,Post,Control,1,629,con
52,Post,Control,1,528,con
52,Post,Control,1,718,inc
52,Post,Control,,0,null
52,Post,Control,1,793,inc
52,Post,Control,1,598,con
52,Post,Control,,0,null
52,Post,Control,1,721,inc
52,Post,Control,,0,null
52,Post,Control,1,638,con
52,Post,Control,1,624,con
52,Post,Control,1,562,con
52,Post,Control,1,443,neu
52,Post,Control,,0,null
52,Post,Control,1,726,inc
52,Post,Control,1,468,neu
52,Post,Control,1,626,neu
52,Post,Control,1,612,inc
52,Post,Control,1,553,neu
52,Post,Control,1,732,inc
52,Post,Control,,0,null
52,Post,Control,1,841,con
52,Post,Control,1,548,con
52,Post,Control,,0,null
52,Post,Control,1,576,neu
52,Post,Control,0,0,inc
52,Post,Control,1,750,neu
52,Post,Control,,0,null
52,Post,Control,1,749,inc
52,Post,Control,,0,null
52,Post,Control,1,553,neu
52,Post,Control,,0,null
52,Post,Control,1,585,con
52,Post,Control,1,1641,inc
52,Post,Control,1,622,neu
52,Post,Control,1,637,con
52,Post,Control,,0,null
52,Post,Control,1,734,inc
52,Post,Control,1,456,con
52,Post,Control,,0,null
52,Post,Control,1,627,con
52,Post,Control,,0,null
52,Post,Control,1,608,neu
52,Post,Control,,0,null
52,Post,Control,1,726,inc
52,Post,Control,,0,null
52,Post,Control,1,615,con
52,Post,Control,,0,null
52,Post,Control,1,773,inc
52,Post,Control,1,602,con
52,Post,Control,1,596,neu
52,Post,Control,1,745,inc
52,Post,Control,1,616,neu
52,Post,Control,1,772,inc
52,Post,Control,,0,null
52,Post,Control,1,535,con
52,Post,Control,1,652,con
52,Post,Control,1,552,con
52,Post,Control,1,614,neu
52,Post,Control,1,823,con
52,Post,Control,,0,null
52,Post,Control,1,786,inc
52,Post,Control,1,610,con
52,Post,Control,1,678,inc
52,Post,Control,1,526,con
52,Post,Control,,0,null
52,Post,Control,1,643,inc
52,Post,Control,1,556,neu
52,Post,Control,,0,null
52,Post,Control,1,522,neu
52,Post,Control,,0,null
52,Post,Control,1,639,inc
52,Post,Control,1,599,neu
52,Post,Control,1,603,con
52,Post,Control,,0,null
52,Post,Control,1,481,con
52,Post,Control,1,588,neu
52,Post,Control,1,697,inc
52,Post,Control,,0,null
52,Post,Control,1,644,con
52,Post,Control,,0,null
52,Post,Control,1,539,con
52,Post,Control,1,690,con
52,Post,Control,,0,null
52,Post,Control,1,615,con
52,Post,Control,1,585,neu
52,Post,Control,1,627,neu
52,Post,Control,1,713,inc
52,Post,Control,,0,null
52,Post,Control,1,617,neu
52,Post,Control,,0,null
55,Pre,Experimental,1,683,neu
55,Pre,Experimental,1,941,con
55,Pre,Experimental,1,835,neu
55,Pre,Experimental,1,783,neu
55,Pre,Experimental,1,719,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,1124,inc
55,Pre,Experimental,1,891,neu
55,Pre,Experimental,1,733,neu
55,Pre,Experimental,1,838,neu
55,Pre,Experimental,1,647,con
55,Pre,Experimental,1,883,inc
55,Pre,Experimental,1,679,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,814,neu
55,Pre,Experimental,1,1027,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,780,con
55,Pre,Experimental,1,893,inc
55,Pre,Experimental,0,1242,con
55,Pre,Experimental,1,758,neu
55,Pre,Experimental,1,831,inc
55,Pre,Experimental,1,798,inc
55,Pre,Experimental,1,779,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,841,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,845,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,881,inc
55,Pre,Experimental,1,969,con
55,Pre,Experimental,1,852,neu
55,Pre,Experimental,1,799,neu
55,Pre,Experimental,1,703,con
55,Pre,Experimental,1,749,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,827,inc
55,Pre,Experimental,1,719,neu
55,Pre,Experimental,1,1101,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,851,neu
55,Pre,Experimental,1,888,inc
55,Pre,Experimental,1,807,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,1010,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,785,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,756,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,770,neu
55,Pre,Experimental,1,1121,inc
55,Pre,Experimental,1,894,neu
55,Pre,Experimental,1,740,con
55,Pre,Experimental,1,815,inc
55,Pre,Experimental,1,1025,inc
55,Pre,Experimental,1,740,con
55,Pre,Experimental,1,791,neu
55,Pre,Experimental,1,990,neu
55,Pre,Experimental,1,778,inc
55,Pre,Experimental,0,0,neu
55,Pre,Experimental,1,869,inc
55,Pre,Experimental,1,694,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,845,con
55,Pre,Experimental,1,729,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,787,con
55,Pre,Experimental,1,857,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,967,con
55,Pre,Experimental,1,1006,inc
55,Pre,Experimental,1,921,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,821,con
55,Pre,Experimental,1,1211,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,733,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,692,inc
55,Pre,Experimental,1,810,con
55,Pre,Experimental,1,1187,inc
55,Pre,Experimental,1,785,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,741,neu
55,Pre,Experimental,1,694,con
55,Pre,Experimental,1,761,con
55,Pre,Experimental,1,668,neu
55,Pre,Experimental,1,822,inc
55,Pre,Experimental,1,770,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,919,inc
55,Pre,Experimental,1,898,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,977,inc
55,Pre,Experimental,1,840,con
55,Pre,Experimental,1,680,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,0,0,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,916,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,0,0,con
55,Pre,Experimental,1,824,neu
55,Pre,Experimental,1,693,neu
55,Pre,Experimental,1,867,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,866,neu
55,Pre,Experimental,1,949,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,897,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,0,1593,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,906,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,827,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,931,neu
55,Pre,Experimental,1,797,neu
55,Pre,Experimental,0,0,inc
55,Pre,Experimental,1,1335,con
55,Pre,Experimental,1,943,con
55,Pre,Experimental,1,1326,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,856,con
55,Pre,Experimental,1,1122,inc
55,Pre,Experimental,1,831,con
55,Pre,Experimental,1,831,con
55,Pre,Experimental,1,1583,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,1317,inc
55,Pre,Experimental,1,998,con
55,Pre,Experimental,1,670,con
55,Pre,Experimental,1,980,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,794,inc
55,Pre,Experimental,1,643,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,691,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,912,inc
55,Pre,Experimental,1,1492,inc
55,Pre,Experimental,1,699,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,1539,inc
55,Pre,Experimental,1,880,inc
55,Pre,Experimental,1,909,con
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,1179,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,1772,inc
55,Pre,Experimental,1,1168,inc
55,Pre,Experimental,,0,null
55,Pre,Experimental,1,840,neu
55,Pre,Experimental,1,760,neu
55,Pre,Experimental,1,753,con
55,Pre,Experimental,1,970,neu
55,Pre,Experimental,,0,null
55,Pre,Experimental,0,0,neu
55,Pre,Experimental,,0,null
55,Post,Experimental,1,669,neu
55,Post,Experimental,1,706,con
55,Post,Experimental,1,716,neu
55,Post,Experimental,1,609,neu
55,Post,Experimental,1,628,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,930,inc
55,Post,Experimental,1,693,neu
55,Post,Experimental,1,613,neu
55,Post,Experimental,1,639,neu
55,Post,Experimental,1,631,con
55,Post,Experimental,1,696,inc
55,Post,Experimental,1,634,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,732,neu
55,Post,Experimental,1,675,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,672,con
55,Post,Experimental,1,681,inc
55,Post,Experimental,1,719,con
55,Post,Experimental,1,689,neu
55,Post,Experimental,1,666,inc
55,Post,Experimental,1,693,inc
55,Post,Experimental,1,689,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,780,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,866,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,740,inc
55,Post,Experimental,1,794,con
55,Post,Experimental,1,652,neu
55,Post,Experimental,1,680,neu
55,Post,Experimental,1,693,con
55,Post,Experimental,1,623,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,796,inc
55,Post,Experimental,1,608,neu
55,Post,Experimental,1,797,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,728,neu
55,Post,Experimental,1,738,inc
55,Post,Experimental,1,640,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,1329,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,718,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,747,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,962,neu
55,Post,Experimental,1,1187,inc
55,Post,Experimental,1,733,neu
55,Post,Experimental,1,676,con
55,Post,Experimental,1,686,inc
55,Post,Experimental,1,774,inc
55,Post,Experimental,1,721,con
55,Post,Experimental,1,636,neu
55,Post,Experimental,1,655,neu
55,Post,Experimental,1,727,inc
55,Post,Experimental,1,689,neu
55,Post,Experimental,1,740,inc
55,Post,Experimental,1,664,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,751,con
55,Post,Experimental,1,663,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,755,con
55,Post,Experimental,1,673,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,896,con
55,Post,Experimental,1,930,inc
55,Post,Experimental,1,704,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,695,con
55,Post,Experimental,1,682,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,687,con
55,Post,Experimental,,0,null
55,Post,Experimental,0,1084,inc
55,Post,Experimental,1,701,con
55,Post,Experimental,1,792,inc
55,Post,Experimental,1,610,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,728,neu
55,Post,Experimental,1,658,con
55,Post,Experimental,1,700,con
55,Post,Experimental,1,623,neu
55,Post,Experimental,1,690,inc
55,Post,Experimental,1,944,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,909,inc
55,Post,Experimental,1,696,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,783,inc
55,Post,Experimental,1,844,con
55,Post,Experimental,1,738,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,1025,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,866,neu
55,Post,Experimental,,0,null
55,Post,Experimental,0,0,con
55,Post,Experimental,1,927,neu
55,Post,Experimental,1,763,neu
55,Post,Experimental,1,769,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,765,neu
55,Post,Experimental,1,756,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,706,con
55,Post,Experimental,,0,null
55,Post,Experimental,1,1570,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,872,inc
55,Post,Experimental,,0,null
55,Post,Experimental,1,734,neu
55,Post,Experimental,,0,null
55,Post,Experimental,1,723,neu
55,Post,Experimental,1,687,neu
55,Post,Experimental,1,835,inc
55,Post,Experimental,1,729,con
